timestamp,temperature,current,vibration,pressure
274,30.078635190316092,4.600359863093578,2.1832655349404964,5.069297695179599
275,30.998010109859653,4.420748924361262,2.4176749409561458,4.9720820743689655
276,31.108182816737518,4.792018814574893,2.122554781012514,4.789316887365269
277,29.376231039304194,5.382806270773357,1.9618635198473307,5.043486574635945
278,30.870067730688753,5.099136377594521,2.0300837810287153,5.072992200493245
279,32.40341558523828,4.9884762405932825,2.0402198093429935,5.210130879201523
280,31.105525932957985,5.237406061112076,2.127746044405837,4.771399017453903
281,31.633431532301096,4.770730921396263,2.060527093047807,4.849144829996129
282,29.935861653407006,5.065752482060696,2.0642714430900546,5.084384150847057
283,31.613711269058648,5.090706860302796,1.9511686729418702,5.192817433657671
284,31.18947048892464,4.754478436972602,2.1194800139699717,5.14023454846218
285,29.702436496640008,5.275141362662324,1.9699888825934946,5.025115290694308
286,29.82692817571613,5.003115809516293,1.7807449826209596,4.711989823481141
287,31.59450506322497,4.830607730336334,1.8017215301087386,4.569321977279257
288,29.361038252310497,4.7353820413185,2.328403032027274,5.201963417868527
289,29.311849654822275,5.450487161068862,2.196353097398319,4.935033723298275
290,27.500594285126425,5.458188514518149,1.7220855066472809,4.670920250608622
291,31.02257043200964,5.487950481267855,2.276854563702104,5.112781824010472
292,30.594754341665286,5.170683111756062,2.151785717957353,5.056238284793875
293,30.104201103951876,4.987481374420096,1.8492070822266649,4.943864984626646
294,28.307043185804616,4.98033207464105,1.8022817785698164,4.779282136556846
295,30.17989415115348,5.27840045726892,2.183663321200463,4.6858998792753646
296,29.01037186342966,5.188154237597643,1.8035025212923381,4.955073370000595
297,30.55005209902455,4.806331109027273,2.021075101229192,4.733194901016359
298,29.398632356048786,5.063956386828507,1.6814012532936662,5.088094947592079
299,29.98036220107332,5.110497990883429,2.0447828268129324,5.272828085994769
300,30.125224502647907,4.914118891774949,2.024459500606457,5.1086596058072775
301,30.048860070325706,5.008118338240776,1.8596016624386489,4.867419816489811
302,28.597394728200307,5.349915348637388,1.751227352921743,4.861418960440819
303,29.281592734430802,5.178984875388888,1.9410100643415944,5.249548414534747
304,29.32650937575613,5.0557988324447605,1.8329305893480485,5.429029825554678
305,28.812401580970487,5.061964142045405,2.1267553761864195,5.0827598194903
306,29.81471234112229,4.9740358600533146,2.008762294395822,4.970599599674302
307,30.96387911679491,5.44210460031827,1.8885016429984334,4.726039404084185
308,29.911717951648747,5.515941867530864,1.8392650864060538,5.3278233610888135
309,31.67770081407644,4.889282351658401,2.113796615837055,5.325679324625708
310,29.62087225901251,4.959283927979528,1.8836638172102713,4.7970486538614265
311,29.350722454933994,4.755211946647549,2.006816693651845,4.8460053537882715
312,30.233785911790747,4.688820870759274,2.0661760464428913,5.166705792321785
313,28.006264357428545,5.074811313969515,2.2455337984946584,4.758071796261759
314,31.672572386837704,5.083803801873209,1.8589976288483183,4.988846184468459
315,30.55832691252172,5.015201078282482,2.107751198489274,4.815865281384127
316,30.16936082403608,4.717257100619004,1.97775478773026,4.819218471707042
317,29.264470057410232,5.2472186350420875,2.2182620241188538,5.121827624181435
318,28.907687235327423,4.93671831006104,2.242619539995837,5.028343382727981
319,32.319329539981695,5.078663567878874,2.0384098232980064,4.938176707159499
320,30.133540904782283,4.969506032723891,2.141621735337718,5.191340463358917
321,29.21401053949205,4.733753409288444,1.6327589253793406,5.101598265382509
322,28.896633393826125,4.569421881409504,2.077715720906193,5.498599903486558
323,29.993929088460106,5.167698154890329,2.016365871709513,4.980222069361772
324,30.91907648298777,4.941945091162269,2.0534784628143807,5.064339561239203
325,29.33190954635695,5.198408469907305,1.9650080486609183,4.848850968101431
326,30.536509843570403,4.820306403641792,2.005636231473826,4.99817620067116
327,31.085895565831578,5.09493964657599,1.9949946082509713,5.163553259840057
328,31.390207549017312,5.111562061270372,2.0020705239686762,4.737632753529968
329,28.934886336924627,4.938955059129066,1.8780975595681433,4.96260573940291
330,30.05664992489711,5.105938550871346,1.9859002443881817,5.0973003287652405
331,30.06447441481012,4.604906686729226,1.8121329212362491,4.971182488855677
332,28.79030525715889,5.119985745999241,2.3061501664687394,5.243752370339464
333,29.78655712906979,5.29814522736999,2.0297334914404224,4.932582805776392
334,29.38659733645906,4.939506062702375,1.9223646362917544,5.034083244475098
335,30.160573981049865,5.000609204030683,2.08738763394927,5.238129254957268
336,30.949554135441325,4.703020406310019,1.489215773019609,5.186863982247854
337,28.63312130158458,4.955046919621464,1.765977394788128,4.639603912483996
338,30.541462728204788,5.15183103206053,1.884697919854656,4.481791541571018
339,29.453755551747516,5.0783608010805095,1.7042176862451743,5.036671983955831
340,29.984690150827003,5.115858299920218,2.0239160736828308,4.805386211823689
341,31.19657150166449,4.968294085394606,1.9945390920980137,4.813346408185361
342,29.556717748808488,4.82303945719462,1.9654107880153153,5.342341696028469
343,28.628098857068643,4.677287720424652,2.294234065498722,4.958135264569627
344,29.330927261340083,5.207980937479215,1.878876892052627,5.365201942709387
345,30.67792587133927,4.9024177183708595,2.4314616426531006,4.8788570153993325
346,30.742095372009306,5.059858516081299,2.26034825787976,5.312302239345371
347,30.032004149065767,4.8493164259307635,2.091994428587823,4.864456926049579
348,32.01338724752662,5.027307066216547,1.9269356897375782,5.036936061172982
349,28.652873710470303,4.805677192297869,2.2400827815888853,4.868621144205721
350,28.95308901731806,5.107330550505457,2.2371408309325993,5.143790662133013
351,30.996047685805816,4.848640982286108,1.7156378666516312,5.3002667303910975
352,29.677320161157866,4.949833396708991,2.2656388283698115,5.111246001880132
353,30.455887772081606,5.433000468980217,1.8712963539239713,5.185568025616248
354,30.057013124897086,5.0537184557726516,2.3056936852825065,5.101567151257925
355,30.538296079049633,5.21450146746196,1.9270094540914229,4.832158066532199
356,28.955190805978965,4.6067286821248,2.4112414259880643,4.779358326855664
357,29.77874637641423,4.944637340022216,2.06148133956182,5.163147442507859
358,30.860473488359744,4.883384512286212,1.9665756572427178,5.05651599009766
359,29.751308873816452,5.321469115203999,2.0981949903276504,5.146975557209964
360,30.662881268667412,5.234694771497065,2.0362043117407413,4.740633610408831
361,30.399687951752643,4.869728621241634,1.8942766636500485,5.1172728037510185
362,31.238283071433635,5.004254315347213,2.0617666025197927,5.340442988927047
363,30.240753179488568,5.520336622836079,2.1131019291263087,4.647847448168837
364,30.753341621104532,5.076231676976556,2.257950550816549,5.134636270253992
365,29.861544016016225,4.755140352742127,1.958195348542795,4.82989590915814
366,29.419476550195277,5.117715680884122,2.3339809008702814,5.078934305964596
367,28.804116937964814,5.088920533644028,2.2393262973291304,4.878043419136124
368,29.86598283332708,5.0029376389458395,1.8430203373835519,5.1296560867687715
369,29.87905185139222,5.083906488781405,1.82250156443958,4.912508339935318
370,30.72238135782777,4.925433369581647,2.345392770246681,4.92007276287708
371,30.224684725751885,5.186518166374618,1.7163268534133937,4.647838237603845
372,28.474343685429904,5.252516820685436,1.8896283708215107,5.51163985713365
373,29.43575240134261,5.036910260639408,2.308421990513575,5.401218577631824
374,32.0615035766364,5.241673246118628,2.2048125051622924,5.118505389840236
375,30.77836107616664,4.8897628567342935,1.8363602233155385,4.99932510851781
376,29.82981537747507,4.909354390134545,2.139277489491343,5.191061041714102
377,30.088406886291846,5.2955060162110525,1.771662177173299,4.961268108144056
378,29.283177679397195,4.626692676585388,1.9834638628314603,4.975650498323343
379,31.51344974324213,5.126162336910956,1.795162635134159,5.370818513266838
380,31.221033695525353,5.116419540693723,1.9547031802300336,4.808112152655304
381,29.627793223928947,5.2177497239408375,2.3769172611869216,5.308648705654438
382,29.511150578213726,4.776076513342198,2.028177249382241,4.6463121268874295
383,30.32316771418478,4.9704794827402665,1.9067926996263516,4.681059386546641
384,30.513600106569715,4.8934598320676175,1.7660166328579423,4.42554755734367
385,29.972485094949363,5.3544503193339485,2.332251842909574,4.908580748682746
386,29.39778793963822,5.093754851215005,1.8003229121623416,5.060358379963893
387,30.766080278384692,5.245386644776861,1.9799691847040095,4.959265249964607
388,29.122017413243437,4.834623929192028,1.9547042216196946,5.073473101363236
389,30.91358462623325,4.839364209863931,2.2985377137919043,4.945775279791486
390,29.978632705651563,4.850557664170435,1.5151519479454116,5.17680907927221
391,30.736843897092434,4.943734488576357,2.0133981434449746,5.10318784354082
392,28.437454143113456,4.894189464530741,2.1588529359243656,4.74914211536615
393,30.293557932166628,4.728683639075319,2.0932859964867054,4.992871703540503
394,28.38486818409449,5.232947870891434,1.8530816846403901,4.837949512597124
395,30.200569197230944,5.229727469885743,1.7968356362043205,5.012335969969595
396,30.428816500330573,5.138621121452629,2.035288311055445,4.926594432183336
397,29.17240977935128,5.017228776609275,1.7855721976028787,4.415729903301078
398,30.436559804157667,5.180786968217239,1.5274135128916324,4.798053859058013
399,30.619154261005196,5.411499093942339,2.0041587415350817,4.854399411754173
